timestamp,Q,I,F
104074,11.59,32.56,4104.00
104105,-7.38,22.70,131328.00
104136,11.49,32.07,4104.00
104167,-7.54,22.76,131328.00
104198,11.69,32.13,4104.00
104230,-7.37,22.76,131328.00
104261,11.60,32.48,4104.00
104292,-7.51,22.91,131328.00
104323,11.60,32.53,4104.00
104354,-7.62,22.71,131328.00
104385,11.62,32.72,4104.00
104417,-7.77,22.69,131328.00
104448,11.68,32.31,4104.00
104479,-7.69,22.75,131328.00
104510,11.42,32.51,4104.00
104541,-7.52,22.64,131328.00
104573,11.57,32.36,4104.00
104604,-7.58,22.50,131328.00
104635,11.45,32.36,4104.00
104666,-7.79,22.48,131328.00
104697,11.59,32.37,4104.00
104729,-7.60,22.35,131328.00
104760,11.49,32.46,4104.00
104791,-7.77,22.44,131328.00
104822,11.32,32.45,4104.00
104853,-7.75,22.45,131328.00
104884,11.46,32.49,4104.00
104916,-7.40,22.59,131328.00
104947,11.67,32.64,4104.00
104978,-7.57,22.68,131328.00
105009,11.49,32.52,4104.00
105040,-7.59,22.57,131328.00
105072,11.40,32.35,4104.00
105103,-7.22,22.76,131328.00
105134,11.56,32.31,4104.00
105165,-7.44,22.78,131328.00
105196,11.63,32.52,4104.00
105228,-7.47,22.63,131328.00
105259,11.42,32.28,4104.00
105290,-7.60,22.70,131328.00
105321,11.59,32.12,4104.00
105352,-7.76,22.85,131328.00
105384,11.53,32.46,4104.00
105415,-7.75,22.90,131328.00
105446,11.69,32.36,4104.00
105477,-7.50,23.32,131328.00
105508,11.63,32.75,4104.00
105539,-7.40,23.47,131328.00
105571,11.61,32.76,4104.00
105602,-7.42,23.82,131328.00
105633,11.91,32.62,4104.00
105664,-7.27,24.08,131328.00
105695,12.02,33.15,4104.00
105727,-7.24,24.29,131328.00
105758,12.06,32.83,4104.00
105789,-7.50,24.42,131328.00
105820,12.03,33.23,4104.00
105851,-7.54,24.80,131328.00
105883,12.24,33.25,4104.00
105914,-7.31,25.27,131328.00
105945,12.10,33.55,4104.00
105976,-7.36,25.49,131328.00
106007,12.23,33.88,4104.00
106038,-7.52,25.91,131328.00
106070,12.29,34.07,4104.00
106101,-7.47,26.41,131328.00
106132,12.65,34.07,4104.00
106163,-7.26,26.71,131328.00
106194,12.71,34.08,4104.00
106226,-7.14,26.93,131328.00
106257,12.59,34.34,4104.00
106288,-7.26,27.17,131328.00
106319,12.92,34.38,4104.00
106350,-7.05,27.71,131328.00
106382,12.83,34.62,4104.00
106413,-7.13,27.80,131328.00
106444,12.81,34.95,4104.00
106475,-7.51,28.22,131328.00
106506,13.06,35.12,4104.00
106538,-7.12,28.66,131328.00
106569,13.04,35.00,4104.00
106600,-7.08,28.92,131328.00
106631,13.15,35.50,4104.00
106662,-6.80,29.42,131328.00
106693,13.45,35.60,4104.00
106725,-7.30,29.64,131328.00
106756,13.48,35.89,4104.00
106787,-7.42,29.93,131328.00
106818,13.70,35.68,4104.00
106849,-7.36,29.81,131328.00
106881,13.57,36.05,4104.00
106912,-7.34,29.99,131328.00
106943,13.61,36.15,4104.00
106974,-7.20,30.35,131328.00
107005,13.85,36.12,4104.00
107037,-7.46,30.61,131328.00
107068,13.67,36.57,4104.00
107099,-7.52,30.25,131328.00
107130,13.78,36.46,4104.00
107161,-7.66,30.28,131328.00
107192,13.67,36.54,4104.00
107224,-7.26,30.05,131328.00
107255,13.77,35.98,4104.00
107286,-7.38,30.29,131328.00
107317,13.73,35.91,4104.00
107348,-7.42,29.83,131328.00
107380,13.67,36.09,4104.00
107411,-7.13,29.55,131328.00
107442,13.55,35.61,4104.00
107473,-7.11,29.64,131328.00
107504,13.37,35.58,4104.00
107536,-7.43,29.19,131328.00
107567,13.30,35.05,4104.00
107598,-7.83,28.58,131328.00
107629,13.10,34.66,4104.00
107660,-7.67,28.39,131328.00
107692,13.08,34.49,4104.00
107723,-7.81,27.73,131328.00
107754,12.98,34.32,4104.00
107785,-8.10,27.78,131328.00
107816,12.80,34.17,4104.00
107847,-7.88,27.15,131328.00
107879,12.73,33.96,4104.00
107910,-7.73,27.19,131328.00
107941,12.66,33.90,4104.00
107972,-7.87,26.66,131328.00
108003,12.47,33.26,4104.00
108035,-8.04,26.05,131328.00
108066,12.32,33.28,4104.00
108097,-7.45,25.83,131328.00
108128,12.30,33.25,4104.00
108159,-7.60,25.54,131328.00
108191,12.24,33.21,4104.00
108222,-7.75,25.31,131328.00
108253,12.17,33.13,4104.00
108284,-7.42,25.49,131328.00
108315,12.24,33.46,4104.00
108346,-7.42,25.63,131328.00
108378,12.30,33.50,4104.00
108409,-7.07,25.70,131328.00
108440,12.33,33.40,4104.00
108471,-7.36,25.52,131328.00
108502,12.34,33.56,4104.00
108534,-7.27,25.24,131328.00
108565,12.29,33.54,4104.00
108596,-7.38,25.09,131328.00
108627,12.17,33.25,4104.00
108658,-7.43,25.11,131328.00
108690,12.09,33.09,4104.00
108721,-7.55,24.69,131328.00
108752,12.16,32.99,4104.00
108783,-7.60,24.47,131328.00
108814,11.95,33.03,4104.00
108846,-7.56,24.74,131328.00
108877,12.18,32.85,4104.00
108908,-7.34,24.27,131328.00
108939,12.04,33.01,4104.00
108970,-7.42,24.30,131328.00
109001,11.94,32.93,4104.00
109033,-7.16,23.98,131328.00
109064,12.01,32.64,4104.00
109095,-7.54,23.98,131328.00
109126,11.79,32.83,4104.00
109157,-7.41,23.84,131328.00
109189,11.73,32.82,4104.00
109220,-7.50,23.57,131328.00
109251,11.99,32.70,4104.00
109282,-7.14,23.50,131328.00
109313,11.95,32.44,4104.00
109345,-7.64,23.55,131328.00
109376,11.77,32.69,4104.00
109407,-7.30,23.08,131328.00
109438,11.61,32.55,4104.00
109469,-7.60,23.27,131328.00
109500,11.69,32.53,4104.00
109532,-7.38,22.95,131328.00
109563,11.63,32.50,4104.00
109594,-7.13,23.05,131328.00
109625,11.74,32.45,4104.00
109656,-7.69,22.94,131328.00
109688,11.83,32.47,4104.00
109719,-7.08,22.94,131328.00
109750,11.75,32.45,4104.00
109781,-7.33,22.88,131328.00
109812,11.65,32.53,4104.00
109844,-7.60,22.88,131328.00
109875,11.79,32.50,4104.00
109906,-7.49,23.12,131328.00
109937,11.59,32.74,4104.00
109968,-7.52,22.74,131328.00
110000,11.66,32.37,4104.00
110031,-7.37,22.81,131328.00
110062,11.65,32.70,4104.00
110093,-7.59,22.79,131328.00
110124,11.70,32.60,4104.00
110155,-7.47,22.73,131328.00
110187,11.49,32.26,4104.00
110218,-7.53,22.39,131328.00
110249,11.43,32.14,4104.00
110280,-7.65,22.57,131328.00
110311,11.66,32.19,4104.00
110343,-7.82,22.45,131328.00
110374,11.78,32.86,4104.00
110405,-7.74,22.84,131328.00
110436,11.80,32.50,4104.00
110467,-7.63,22.76,131328.00
110499,11.77,32.63,4104.00
110530,-7.53,22.73,131328.00
110561,11.65,32.80,4104.00
110592,-7.76,22.63,131328.00
110623,11.63,32.87,4104.00
110654,-7.59,22.70,131328.00
110686,11.74,32.51,4104.00
110717,-7.70,22.64,131328.00
110748,11.81,32.40,4104.00
110779,-7.45,22.60,131328.00
110810,11.67,32.39,4104.00
110842,-7.65,22.92,131328.00
110873,11.74,32.36,4104.00
110904,-7.50,22.50,131328.00
110935,11.65,32.60,4104.00
110966,-7.42,22.59,131328.00
110998,11.45,32.62,4104.00
111029,-7.30,22.66,131328.00
111060,11.65,32.65,4104.00
111091,-7.86,22.57,131328.00
111122,11.53,32.54,4104.00
111153,-7.64,22.56,131328.00
111185,11.59,32.75,4104.00
111216,-7.80,22.48,131328.00
111247,11.67,32.80,4104.00
111278,-7.83,22.54,131328.00
111309,11.53,32.50,4104.00
111341,-7.52,22.70,131328.00
111372,11.71,32.76,4104.00
111403,-7.49,22.64,131328.00
111434,11.81,32.60,4104.00
111465,-7.34,22.80,131328.00
111497,11.69,32.40,4104.00
111528,-7.60,22.33,131328.00
111559,11.46,32.42,4104.00
111590,-7.45,22.46,131328.00
111621,11.40,32.38,4104.00
111653,-7.32,22.48,131328.00
111684,11.36,32.25,4104.00
111715,-7.56,22.27,131328.00
111746,11.47,32.15,4104.00
111777,-7.42,22.31,131328.00
111808,11.59,32.06,4104.00
111840,-7.85,22.31,131328.00
111871,11.57,32.26,4104.00
111902,-7.92,22.23,131328.00
111933,11.64,32.15,4104.00
111964,-7.91,22.24,131328.00
111996,11.59,32.19,4104.00
112027,-7.81,22.62,131328.00
112058,11.49,32.20,4104.00
112089,-7.82,22.53,131328.00
112120,11.71,32.15,4104.00
112152,-7.62,22.41,131328.00
112183,11.55,32.32,4104.00
112214,-7.76,22.53,131328.00
112245,11.41,32.31,4104.00
112276,-7.75,22.66,131328.00
112307,11.68,32.30,4104.00
112339,-7.67,22.94,131328.00
112370,11.49,32.33,4104.00
112401,-8.05,22.20,131328.00
112432,11.59,32.46,4104.00
112463,-8.17,22.75,131328.00
112495,11.77,32.37,4104.00
112526,-7.97,22.76,131328.00
112557,11.74,32.17,4104.00
112588,-7.80,23.19,131328.00
112619,11.70,32.53,4104.00
112651,-7.57,23.36,131328.00
112682,11.96,32.53,4104.00
112713,-7.31,23.47,131328.00
112744,11.77,32.85,4104.00
112775,-7.89,23.62,131328.00
112807,12.02,32.46,4104.00
112838,-7.88,23.76,131328.00
112869,11.92,32.83,4104.00
112900,-8.12,23.98,131328.00
112931,12.03,33.03,4104.00
112962,-7.95,24.32,131328.00
112994,12.16,32.83,4104.00
113025,-7.86,24.40,131328.00
113056,12.09,33.29,4104.00
113087,-7.65,24.61,131328.00
113118,12.34,33.13,4104.00
113150,-7.52,25.05,131328.00
113181,12.31,33.40,4104.00
113212,-7.55,25.42,131328.00
113243,12.49,33.80,4104.00
113274,-7.63,25.76,131328.00
113306,12.56,33.74,4104.00
113337,-7.36,26.06,131328.00
113368,12.77,33.64,4104.00
113399,-7.63,26.30,131328.00
113430,12.73,33.77,4104.00
113461,-7.59,26.45,131328.00
113493,12.77,34.17,4104.00
113524,-7.47,26.92,131328.00
113555,12.97,34.14,4104.00
113586,-7.52,27.45,131328.00
113617,12.96,34.39,4104.00
113649,-7.54,27.37,131328.00
113680,13.12,34.75,4104.00
113711,-7.49,27.91,131328.00
113742,13.15,34.90,4104.00
113773,-7.34,28.01,131328.00
113805,13.32,34.82,4104.00
113836,-7.46,28.54,131328.00
113867,13.37,35.05,4104.00
113898,-7.47,28.63,131328.00
113929,13.36,35.28,4104.00
113961,-7.25,28.43,131328.00
113992,13.38,34.96,4104.00
114023,-7.37,28.42,131328.00
114054,13.33,35.45,4104.00
114085,-8.04,28.69,131328.00
114116,13.64,35.70,4104.00
114148,-7.83,29.25,131328.00
114179,13.47,35.90,4104.00
114210,-7.50,29.71,131328.00
114241,13.65,35.79,4104.00
114272,-7.51,30.01,131328.00
114304,13.89,35.71,4104.00
114335,-7.55,29.86,131328.00
114366,13.81,35.98,4104.00
114397,-7.46,30.03,131328.00
114428,13.94,35.93,4104.00
114460,-7.54,29.88,131328.00
114491,13.65,36.00,4104.00
114522,-7.43,30.12,131328.00
114553,13.86,36.24,4104.00
114584,-7.69,29.94,131328.00
114615,13.59,36.03,4104.00
114647,-7.41,29.78,131328.00
114678,13.51,36.06,4104.00
114709,-7.48,29.58,131328.00
114740,13.73,35.99,4104.00
114771,-7.50,29.49,131328.00
114803,13.51,35.73,4104.00
114834,-7.49,29.60,131328.00
114865,13.55,35.87,4104.00
114896,-7.97,29.65,131328.00
114927,13.73,35.89,4104.00
114959,-7.66,29.28,131328.00
114990,13.61,35.55,4104.00
115021,-7.73,29.44,131328.00
115052,13.48,35.70,4104.00
115083,-7.42,29.25,131328.00
115115,13.53,35.40,4104.00
115146,-7.34,28.86,131328.00
115177,13.51,35.11,4104.00
115208,-8.14,28.54,131328.00
115239,13.32,35.03,4104.00
115270,-7.70,28.26,131328.00
115302,13.20,35.01,4104.00
115333,-7.63,28.23,131328.00
115364,13.28,34.64,4104.00
115395,-7.63,27.84,131328.00
115426,13.22,34.53,4104.00
115458,-7.55,27.65,131328.00
115489,13.16,34.81,4104.00
115520,-7.57,27.51,131328.00
115551,13.09,34.34,4104.00
115582,-7.50,27.15,131328.00
115614,13.08,34.42,4104.00
115645,-7.95,26.92,131328.00
115676,13.01,33.91,4104.00
115707,-7.62,26.84,131328.00
115738,12.77,33.99,4104.00
115769,-8.10,26.49,131328.00
115801,12.65,33.74,4104.00
115832,-7.47,26.28,131328.00
115863,12.67,33.74,4104.00
115894,-7.93,26.02,131328.00
115925,12.59,33.69,4104.00
115957,-7.56,25.56,131328.00
115988,12.24,33.29,4104.00
116019,-7.55,25.14,131328.00
116050,12.30,33.24,4104.00
116081,-7.45,25.39,131328.00
116113,12.34,33.15,4104.00
116144,-7.40,24.83,131328.00
116175,12.02,32.84,4104.00
116206,-7.60,24.74,131328.00
116237,12.05,32.79,4104.00
116269,-7.53,24.58,131328.00
116300,12.23,32.77,4104.00
116331,-7.50,24.63,131328.00
116362,12.19,33.01,4104.00
116393,-7.32,24.81,131328.00
116424,12.07,33.00,4104.00
116456,-7.26,24.56,131328.00
116487,12.05,32.85,4104.00
116518,-7.51,24.29,131328.00
116549,11.94,33.03,4104.00
116580,-7.16,24.51,131328.00
116612,12.00,33.21,4104.00
116643,-7.43,24.16,131328.00
116674,11.82,32.87,4104.00
116705,-7.07,23.88,131328.00
116736,11.71,32.89,4104.00
116768,-7.14,23.79,131328.00
116799,11.77,32.91,4104.00
116830,-7.31,23.66,131328.00
116861,11.88,32.73,4104.00
116892,-7.33,23.55,131328.00
116923,11.91,32.50,4104.00
116955,-7.46,23.54,131328.00
116986,11.80,32.69,4104.00
117017,-7.34,23.71,131328.00
117048,12.02,32.59,4104.00
117079,-7.43,23.71,131328.00
117111,11.71,32.77,4104.00
117142,-7.35,23.72,131328.00
117173,11.85,32.85,4104.00
117204,-7.54,23.41,131328.00
117235,12.05,32.44,4104.00
117267,-7.42,23.32,131328.00
117298,11.77,32.60,4104.00
117329,-7.88,22.97,131328.00
117360,11.75,32.66,4104.00
117391,-7.71,23.00,131328.00
117423,11.81,32.72,4104.00
117454,-7.78,22.86,131328.00
117485,11.85,32.74,4104.00
117516,-7.79,22.73,131328.00
117547,11.55,32.64,4104.00
117578,-7.69,22.51,131328.00
117610,11.60,32.23,4104.00
117641,-7.76,22.53,131328.00
117672,11.55,32.25,4104.00
117703,-7.95,22.38,131328.00
117734,11.61,32.63,4104.00
117766,-7.86,22.61,131328.00
117797,11.67,32.26,4104.00
117828,-7.99,22.69,131328.00
117859,11.69,32.82,4104.00
117890,-7.57,22.82,131328.00
117922,11.71,32.31,4104.00
117953,-7.48,22.64,131328.00
117984,11.63,32.54,4104.00
118015,-7.49,22.62,131328.00
118046,11.80,32.25,4104.00
118077,-7.45,22.53,131328.00
118109,11.67,32.57,4104.00
118140,-7.44,22.57,131328.00
118171,11.60,32.63,4104.00
118202,-7.51,22.60,131328.00
118233,11.82,32.66,4104.00
118265,-7.54,23.05,131328.00
118296,11.71,33.09,4104.00
118327,-7.46,23.07,131328.00
118358,11.98,32.89,4104.00
118389,-7.50,22.80,131328.00
118421,11.86,32.93,4104.00
118452,-7.72,22.84,131328.00
118483,11.89,32.73,4104.00
118514,-7.45,23.04,131328.00
118545,11.92,32.78,4104.00
118576,-7.48,23.03,131328.00
118608,11.75,33.23,4104.00
118639,-7.32,22.86,131328.00
118670,11.68,32.93,4104.00
118701,-7.41,22.77,131328.00
118732,11.53,32.67,4104.00
118764,-7.75,22.56,131328.00
118795,11.83,32.17,4104.00
118826,-7.68,22.84,131328.00
118857,11.91,32.35,4104.00
118888,-7.67,22.99,131328.00
118920,11.75,32.82,4104.00
118951,-7.57,23.05,131328.00
118982,11.97,32.68,4104.00
119013,-7.85,23.29,131328.00
119044,11.89,32.75,4104.00
119076,-7.71,23.33,131328.00
119107,11.91,32.82,4104.00
119138,-7.66,23.47,131328.00
119169,11.83,32.79,4104.00
119200,-7.56,23.61,131328.00
119231,11.92,32.94,4104.00
119263,-7.83,23.70,131328.00
119294,12.08,33.01,4104.00
119325,-7.66,23.84,131328.00
119356,12.13,33.01,4104.00
119387,-7.77,24.00,131328.00
119419,12.00,33.27,4104.00
119450,-7.58,24.37,131328.00
119481,12.10,33.42,4104.00
119512,-7.63,24.33,131328.00
119543,12.02,33.10,4104.00
119575,-7.36,24.44,131328.00
119606,12.06,33.31,4104.00
119637,-7.63,24.64,131328.00
119668,12.30,33.11,4104.00
119699,-7.50,25.04,131328.00
119730,12.39,33.40,4104.00
119762,-7.75,25.23,131328.00
119793,12.49,33.70,4104.00
119824,-7.52,25.28,131328.00
119855,12.38,33.64,4104.00
119886,-7.60,25.71,131328.00
119918,12.61,34.08,4104.00
119949,-7.43,25.89,131328.00
119980,12.52,33.78,4104.00
120011,-7.27,26.08,131328.00
120042,12.59,34.19,4104.00
120074,-7.53,26.30,131328.00
120105,12.69,33.92,4104.00
120136,-7.47,26.59,131328.00
120167,12.86,34.01,4104.00
120198,-7.67,26.63,131328.00
120230,12.92,34.03,4104.00
120261,-7.56,27.08,131328.00
120292,12.98,34.52,4104.00
120323,-7.28,27.43,131328.00
120354,12.95,34.49,4104.00
120385,-7.52,27.56,131328.00
120417,13.04,34.78,4104.00
120448,-7.47,27.63,131328.00
120479,13.04,34.56,4104.00
120510,-7.55,27.85,131328.00
120541,13.06,34.79,4104.00
120573,-7.63,27.88,131328.00
120604,13.32,34.43,4104.00
120635,-7.38,28.28,131328.00
120666,13.27,34.81,4104.00
120697,-7.42,28.43,131328.00
120729,13.10,35.07,4104.00
120760,-7.38,28.48,131328.00
120791,13.22,35.13,4104.00
120822,-7.42,28.52,131328.00
120853,13.22,35.09,4104.00
120884,-7.49,28.58,131328.00
120916,13.47,34.94,4104.00
120947,-7.26,28.54,131328.00
120978,13.28,35.32,4104.00
121009,-7.34,28.48,131328.00
121040,13.18,35.05,4104.00
121072,-7.62,28.31,131328.00
121103,13.12,34.76,4104.00
121134,-7.54,28.11,131328.00
121165,13.24,34.71,4104.00
121196,-7.48,28.02,131328.00
121228,13.18,34.79,4104.00
121259,-7.41,28.11,131328.00
121290,13.28,34.60,4104.00
121321,-7.48,28.03,131328.00
121352,13.24,34.71,4104.00
121384,-7.34,28.13,131328.00
121415,13.06,34.88,4104.00
121446,-7.48,28.01,131328.00
121477,13.19,34.82,4104.00
121508,-7.32,27.98,131328.00
121539,13.25,35.19,4104.00
121571,-7.70,27.94,131328.00
121602,12.96,34.79,4104.00
121633,-7.53,27.82,131328.00
121664,12.89,34.80,4104.00
121695,-7.49,27.61,131328.00
121727,12.83,34.83,4104.00
121758,-7.49,27.34,131328.00
121789,12.81,34.41,4104.00
121820,-7.18,26.98,131328.00
121851,12.83,34.21,4104.00
121883,-7.48,26.68,131328.00
121914,12.83,33.92,4104.00
121945,-7.20,26.46,131328.00
121976,12.77,33.78,4104.00
122007,-7.31,26.09,131328.00
122038,12.47,33.92,4104.00
122070,-7.56,25.89,131328.00
122101,12.40,33.73,4104.00
122132,-7.16,25.63,131328.00
122163,12.26,33.47,4104.00
122194,-7.48,25.43,131328.00
122226,12.55,33.27,4104.00
122257,-7.35,25.20,131328.00
122288,12.26,33.09,4104.00
122319,-7.38,24.82,131328.00
122350,12.04,33.11,4104.00
122382,-7.20,24.80,131328.00
122413,12.05,33.03,4104.00
122444,-7.19,24.62,131328.00
122475,12.26,33.10,4104.00
122506,-7.57,24.37,131328.00
122538,11.95,32.56,4104.00
122569,-7.52,24.21,131328.00
122600,11.85,32.70,4104.00
122631,-7.79,23.90,131328.00
122662,12.04,32.34,4104.00
122693,-7.50,23.74,131328.00
122725,11.88,32.50,4104.00
122756,-7.34,23.85,131328.00
122787,12.06,32.36,4104.00
122818,-7.42,23.69,131328.00
122849,12.01,32.76,4104.00
122881,-7.52,23.52,131328.00
122912,11.86,32.60,4104.00
122943,-7.62,23.52,131328.00
122974,11.72,32.53,4104.00
123005,-7.56,23.33,131328.00
123037,11.74,32.60,4104.00
123068,-7.57,23.06,131328.00
123099,11.69,32.18,4104.00
123130,-7.40,23.04,131328.00
123161,11.74,32.27,4104.00
123192,-7.81,23.27,131328.00
123224,11.70,32.57,4104.00
123255,-7.70,23.33,131328.00
123286,11.90,32.29,4104.00
123317,-7.49,22.94,131328.00
123348,11.64,32.38,4104.00
123380,-7.29,22.94,131328.00
123411,11.58,32.62,4104.00
123442,-7.22,23.14,131328.00
123473,11.71,32.46,4104.00
123504,-7.34,22.73,131328.00
123536,11.73,32.33,4104.00
123567,-7.36,22.52,131328.00
123598,11.65,32.02,4104.00
123629,-7.42,22.61,131328.00
123660,11.67,32.31,4104.00
123692,-7.43,22.65,131328.00
123723,11.77,32.16,4104.00
123754,-7.42,22.80,131328.00
123785,11.65,31.95,4104.00
123816,-7.28,22.39,131328.00
123847,11.71,32.34,4104.00
123879,-7.23,22.48,131328.00
123910,11.78,32.05,4104.00
123941,-7.39,22.74,131328.00
123972,11.48,32.19,4104.00
124003,-7.61,22.45,131328.00
124035,11.63,31.99,4104.00
124066,-7.69,22.11,131328.00
124097,11.61,31.93,4104.00
124128,-7.57,22.41,131328.00
124159,11.47,31.93,4104.00
124191,-7.53,22.28,131328.00
124222,11.55,31.88,4104.00
124253,-7.61,22.48,131328.00
124284,11.53,31.91,4104.00
124315,-7.61,22.31,131328.00
124346,11.54,31.93,4104.00
124378,-7.70,22.18,131328.00
124409,11.51,31.84,4104.00
124440,-7.52,21.94,131328.00
124471,11.57,31.70,4104.00
124502,-7.63,21.74,131328.00
124534,11.36,31.52,4104.00
124565,-7.77,22.08,131328.00
124596,11.37,32.09,4104.00
124627,-7.52,22.32,131328.00
124658,11.58,32.23,4104.00
124690,-7.73,22.37,131328.00
124721,11.56,32.06,4104.00
124752,-7.30,22.17,131328.00
124783,11.59,32.11,4104.00
124814,-7.50,22.24,131328.00
124846,11.59,31.85,4104.00
124877,-7.61,22.39,131328.00
124908,11.52,32.16,4104.00
124939,-7.77,22.51,131328.00
124970,11.34,31.94,4104.00
125001,-7.67,22.53,131328.00
125033,11.68,31.88,4104.00
125064,-7.46,22.60,131328.00
125095,11.50,32.06,4104.00
125126,-7.69,22.69,131328.00
125157,11.51,32.28,4104.00
125189,-7.81,22.41,131328.00
125220,11.42,32.10,4104.00
125251,-7.79,22.53,131328.00
125282,11.63,31.93,4104.00
125313,-7.55,22.76,131328.00
125345,11.57,31.84,4104.00
125376,-7.83,22.42,131328.00
125407,11.54,31.68,4104.00
125438,-7.83,22.33,131328.00
125469,11.41,31.64,4104.00
125500,-7.75,21.96,131328.00
125532,11.53,31.72,4104.00
125563,-7.50,22.38,131328.00
125594,11.26,31.86,4104.00
125625,-7.52,22.33,131328.00
125656,11.61,31.87,4104.00
125688,-7.46,22.72,131328.00
125719,11.69,31.97,4104.00
125750,-7.53,22.84,131328.00
125781,11.72,31.98,4104.00
125812,-7.31,22.86,131328.00
125844,11.51,32.16,4104.00
125875,-7.54,22.79,131328.00
125906,11.67,32.28,4104.00
125937,-7.65,22.99,131328.00
125968,11.63,32.32,4104.00
126000,-7.39,22.67,131328.00
126031,11.59,32.30,4104.00
126062,-7.49,22.84,131328.00
126093,11.81,32.34,4104.00
126124,-7.36,22.46,131328.00
126155,11.63,32.56,4104.00
126187,-7.54,22.59,131328.00
126218,11.52,32.25,4104.00
126249,-7.63,22.86,131328.00
126280,11.67,32.19,4104.00
126311,-7.58,22.94,131328.00
126343,11.55,32.41,4104.00
126374,-7.64,22.57,131328.00
126405,11.48,32.56,4104.00
126436,-7.40,22.77,131328.00
126467,11.76,32.60,4104.00
126499,-7.95,22.49,131328.00
126530,11.55,32.45,4104.00
126561,-7.95,22.77,131328.00
126592,11.83,32.58,4104.00
126623,-7.48,22.99,131328.00
126654,11.71,32.58,4104.00
126686,-7.69,22.71,131328.00
126717,11.81,32.44,4104.00
126748,-7.81,23.27,131328.00
126779,11.54,32.47,4104.00
126810,-7.78,22.94,131328.00
126842,11.59,32.56,4104.00
126873,-7.63,23.10,131328.00
126904,11.74,32.83,4104.00
126935,-7.57,23.30,131328.00
126966,11.69,32.87,4104.00
126998,-7.72,23.24,131328.00
127029,11.71,32.61,4104.00
127060,-7.82,23.30,131328.00
127091,11.75,32.67,4104.00
127122,-7.75,23.51,131328.00
127153,11.88,33.08,4104.00
127185,-7.59,23.65,131328.00
127216,11.99,32.64,4104.00
127247,-7.40,23.93,131328.00
127278,11.96,33.07,4104.00
127309,-7.55,24.11,131328.00
127341,11.98,32.99,4104.00
127372,-7.38,23.98,131328.00
127403,12.06,32.78,4104.00
127434,-7.46,24.24,131328.00
127465,12.12,33.04,4104.00
127497,-7.14,24.54,131328.00
127528,12.09,33.05,4104.00
127559,-7.46,24.60,131328.00
127590,12.15,32.85,4104.00
127621,-7.61,24.82,131328.00
127653,12.20,32.87,4104.00
127684,-7.65,24.94,131328.00
127715,12.18,33.29,4104.00
127746,-7.61,25.11,131328.00
127777,12.44,33.21,4104.00
127808,-7.28,25.24,131328.00
127840,12.24,33.25,4104.00
127871,-7.63,25.31,131328.00
127902,12.20,33.54,4104.00
127933,-7.50,25.25,131328.00
127964,12.44,33.58,4104.00
127996,-7.80,25.69,131328.00
128027,12.39,33.48,4104.00
128058,-7.69,25.76,131328.00
128089,12.49,33.52,4104.00
128120,-7.52,25.94,131328.00
128152,12.59,33.43,4104.00
128183,-7.58,25.88,131328.00
128214,12.59,33.77,4104.00
128245,-7.49,26.56,131328.00
128276,12.65,34.04,4104.00
128307,-7.71,26.80,131328.00
128339,12.75,34.09,4104.00
128370,-7.32,27.10,131328.00
128401,12.92,33.95,4104.00
128432,-7.51,27.07,131328.00
128463,12.99,34.24,4104.00
128495,-7.52,27.53,131328.00
128526,12.79,34.52,4104.00
128557,-7.14,27.31,131328.00
